Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified,Year,Month,post_oct7
2023-10-25,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96473,2025-05-12,2025-09-18,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96474,2025-05-12,2025-09-18,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96475,2025-05-12,2025-09-18,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111191,2025-07-27,2025-07-27,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111192,2025-07-27,2025-07-27,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111193,2025-07-27,2025-07-27,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111194,2025-07-27,2025-07-27,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111195,2025-07-27,2025-07-27,2023,10,1
2023-10-25,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",111196,2025-07-27,2025-07-27,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96477,2025-05-12,2025-09-18,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96478,2025-05-12,2025-09-18,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96479,2025-05-12,2025-09-18,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96480,2025-05-12,2025-09-18,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96481,2025-05-12,2025-09-18,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111203,2025-07-27,2025-07-27,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111204,2025-07-27,2025-07-27,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111205,2025-07-27,2025-07-27,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111206,2025-07-27,2025-07-27,2023,10,1
2023-10-24,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111207,2025-07-27,2025-07-27,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96482,2025-05-12,2025-09-18,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96483,2025-05-12,2025-09-18,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96484,2025-05-12,2025-09-18,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96485,2025-05-12,2025-09-18,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96486,2025-05-12,2025-09-18,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111212,2025-07-27,2025-07-27,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111213,2025-07-27,2025-07-27,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111214,2025-07-27,2025-07-27,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111215,2025-07-27,2025-07-27,2023,10,1
2023-10-23,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111216,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96490,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96491,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96492,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96493,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96494,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Production,Damage/Destruction Of Agricultural Land,96495,2025-05-12,2025-09-18,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111221,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111222,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111223,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111224,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Production,Damage/Destruction Of Agricultural Land,111225,2025-07-27,2025-07-27,2023,10,1
2023-10-22,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,111226,2025-07-27,2025-07-27,2023,10,1
2023-10-21,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98194,2025-05-18,2025-09-18,2023,10,1
2023-10-21,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,111233,2025-07-27,2025-07-27,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,42118,2023-11-27,2025-09-18,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.5282137,34.4831674,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,42121,2023-11-27,2025-09-18,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.4482157917,34.393408289,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,Attack On Distribution Site,42122,2023-11-27,2025-09-18,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.4984,34.4978,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,96500,2025-05-12,2025-09-18,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.536,34.4907,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98196,2025-05-18,2025-09-18,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.4984,34.4978,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,111243,2025-07-27,2025-07-27,2023,10,1
2023-10-20,OPT,PSE,Gaza Strip,31.536,34.4907,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,111245,2025-07-27,2025-07-27,2023,10,1
2023-10-19,OPT,PSE,Gaza Strip,31.4482157917,34.393408289,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,41463,2023-10-29,2025-09-18,2023,10,1
2023-10-19,OPT,PSE,Gaza Strip,31.35,34.2667,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96504,2025-05-12,2025-09-18,2023,10,1
2023-10-19,OPT,PSE,Gaza Strip,31.35,34.2667,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,111254,2025-07-27,2025-07-27,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.4482157917,34.393408289,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,41432,2023-10-29,2025-09-18,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.287,34.2595,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Agricultural Land,96511,2025-05-12,2025-09-18,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Agricultural Land,96512,2025-05-12,2025-09-18,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98202,2025-05-18,2025-09-18,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.287,34.2595,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Food Production,Damage/Destruction Of Agricultural Land,111265,2025-07-27,2025-07-27,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,Food Production,Damage/Destruction Of Agricultural Land,111266,2025-07-27,2025-07-27,2023,10,1
2023-10-18,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,111267,2025-07-27,2025-07-27,2023,10,1
2023-10-16,OPT,PSE,Gaza Strip,31.4432234,34.360007,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Disruption Of Aid,42175,2023-11-30,2025-09-18,2023,10,1
2023-10-15,OPT,PSE,Gaza Strip,31.524,34.4505,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96517,2025-05-12,2025-09-18,2023,10,1
2023-10-15,OPT,PSE,Gaza Strip,31.524,34.4505,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,111283,2025-07-27,2025-07-27,2023,10,1
2023-10-14,OPT,PSE,Gaza Strip,31.4475,34.3927,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,98061,2025-05-18,2025-09-18,2023,10,1
2023-10-14,OPT,PSE,Gaza Strip,31.4475,34.3927,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Mine,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,111287,2025-07-27,2025-07-27,2023,10,1
2023-10-12,OPT,PSE,Gaza Strip,31.4394,34.4031,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96520,2025-05-12,2025-09-18,2023,10,1
2023-10-12,OPT,PSE,Gaza Strip,31.4214,34.3865,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96521,2025-05-12,2025-09-18,2023,10,1
2023-10-12,OPT,PSE,Gaza Strip,31.4394,34.4031,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,111299,2025-07-27,2025-07-27,2023,10,1
2023-10-12,OPT,PSE,Gaza Strip,31.4214,34.3865,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,111300,2025-07-27,2025-07-27,2023,10,1
2023-10-11,OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,98222,2025-05-18,2025-09-18,2023,10,1
2023-10-11,OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Human Intervention Of Commercial Food Transport,111306,2025-07-27,2025-07-27,2023,10,1
2023-10-10,OPT,PSE,Gaza Strip,31.3691,34.2734,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Food-Related Equipment,98224,2025-05-18,2025-09-18,2023,10,1
2023-10-10,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Food Production,Damage/Destruction Of Food-Related Equipment,98225,2025-05-18,2025-09-18,2023,10,1
2023-10-10,OPT,PSE,Gaza Strip,31.3691,34.2734,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearm: Boat,Not Applicable,,111307,2025-07-27,2025-08-06,2023,10,1
2023-10-10,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearm: Boat,Not Applicable,,111308,2025-07-27,2025-08-06,2023,10,1
2023-10-09,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,96525,2025-05-12,2025-09-18,2023,10,1
2023-10-09,OPT,PSE,Gaza Strip,31.287,34.2595,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,96526,2025-05-12,2025-09-18,2023,10,1
2023-10-09,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,111315,2025-07-27,2025-07-27,2023,10,1
2023-10-09,OPT,PSE,Gaza Strip,31.287,34.2595,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,111316,2025-07-27,2025-07-27,2023,10,1
2023-10-08,OPT,PSE,Gaza Strip,31.4864,34.4738,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,96528,2025-05-12,2025-09-18,2023,10,1
2023-10-08,OPT,PSE,Gaza Strip,31.4486,34.3925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",96529,2025-05-12,2025-09-18,2023,10,1
