Date,Country,Country ISO,Admin 1,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Vicinity of Health Facility Affected,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Hijacked,"Affects Access to Medicines, Vaccines And Other Health Products",Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Conflict-Related Violence,Political-Related Violence,COVID-19-Related Violence,Ebola-Related Violence,Vaccination-Related Violence,Attacks on Emergency Medical Services,Polio-Related Violence,Children's Health Services Affected,Attacks On Children's Hospitals,Women's Health Services Affected,Hospital Utilities Affected,SiND Event ID,Date Event Entered,Date Event Modified,Access Denied or Obstructed,Looting/Theft/Robbery/Burglary of Health Supplies
2021-03-21,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,1,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33251,2022-07-11,2025-08-06,0.0,0.0
2021-03-13,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33250,2022-07-11,2025-06-06,0.0,0.0
2021-03-09,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Compound/Office Building,0,0,1,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,Politically-related,COVIDEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35476,2022-11-21,2025-01-10,0.0,0.0
2021-03-08,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33249,2022-07-11,2025-06-06,0.0,0.0
2021-03-02,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33215,2022-07-10,2025-06-06,0.0,0.0
2021-02-15,OPT,PSE,Gaza Strip,censored,Government/Self-Declared Government,Government of Israel,Not Applicable: No Direct Violence,Other,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,27226,2021-05-03,2024-11-24,0.0,0.0
2021-02-09,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,No Information on the Weapon Used,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33118,2022-07-04,2025-06-06,1.0,0.0
2021-01-25,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,No Information on the Weapon Used,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33117,2022-07-04,2025-06-06,0.0,0.0
2021-01-23,OPT,PSE,Gaza Strip,censored,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,ChildrensHealthEvent,NotApplicable,NotApplicable,NotApplicable,27223,2021-05-03,2024-11-24,0.0,0.0
2021-01-22,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33104,2022-07-02,2025-06-06,1.0,0.0
2021-01-04,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,"Tasers, Live and Rubber Bullets",Health Building,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,WomensHealthEvent,NotApplicable,26956,2021-04-11,2024-11-24,0.0,0.0
2020-12-27,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26436,2021-02-15,2025-06-06,0.0,0.0
2020-12-27,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,"Tasers, Live and Rubber Bullets",Open Space,0,0,1,0,0,0,1,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33993,2022-08-26,2024-11-24,0.0,0.0
2020-12-26,OPT,PSE,Gaza Strip,censored,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,2,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26375,2021-02-12,2025-08-06,0.0,0.0
2020-12-21,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36890,2023-02-09,2025-01-10,1.0,0.0
2020-12-17,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36889,2023-02-09,2025-01-10,0.0,0.0
2020-12-11,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36887,2023-02-09,2025-01-10,0.0,0.0
2020-12-11,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36888,2023-02-09,2025-01-10,0.0,0.0
2020-12-03,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,1,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36886,2023-02-09,2025-01-10,1.0,0.0
2020-11-24,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,True,0,0,0,0,,2,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26315,2021-02-08,2025-06-06,1.0,0.0
2020-11-24,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,1,0,False,0,0,0,0,,4,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,33980,2022-08-25,2025-01-10,0.0,0.0
2020-11-20,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,False,0,0,0,1,NoInformation,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26435,2021-02-14,2025-06-06,0.0,0.0
2020-11-04,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26316,2021-02-08,2024-11-24,1.0,0.0
2020-10-25,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36885,2023-02-09,2025-01-10,1.0,0.0
2020-10-05,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36884,2023-02-09,2025-01-10,1.0,0.0
2020-09-18,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,1,0,0,0,0,0,False,1,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36883,2023-02-09,2026-02-06,0.0,0.0
2020-09-17,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36882,2023-02-09,2025-01-10,1.0,0.0
2020-09-14,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36725,2023-02-02,2025-01-10,0.0,0.0
2020-09-04,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,4,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36724,2023-02-02,2025-01-10,0.0,0.0
2020-08-30,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,False,0,10,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26307,2021-02-07,2024-11-24,0.0,0.0
2020-08-25,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36723,2023-02-02,2025-01-10,0.0,0.0
2020-08-21,OPT,PSE,Jerusalem District,censored,Multiple,"Israeli Defence Forces, Israeli police",Firearms,Health Building,0,0,1,0,0,0,0,0,False,0,2,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26306,2021-02-07,2024-11-24,0.0,0.0
2020-08-18,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,1,1,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36722,2023-02-02,2025-01-10,0.0,0.0
2020-08-17,OPT,PSE,West Bank,censored,Police,Israel Border Police,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26318,2021-02-08,2025-08-06,1.0,0.0
2020-08-07,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26311,2021-02-08,2025-06-06,1.0,0.0
2020-07-29,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,3,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36721,2023-02-02,2025-01-10,0.0,0.0
2020-07-21,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Other Weapon,Health Building,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26298,2021-02-04,2024-11-24,0.0,0.0
2020-07-20,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,COVIDEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26438,2021-02-15,2025-06-06,0.0,0.0
2020-07-17,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36720,2023-02-02,2025-01-10,0.0,0.0
2020-07-11,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36658,2023-01-30,2025-01-10,1.0,0.0
2020-07-03,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Open Space,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26309,2021-02-08,2025-06-06,0.0,0.0
2020-06-23,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26317,2021-02-08,2025-06-06,1.0,0.0
2020-06-09,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36656,2023-01-30,2025-01-10,0.0,0.0
2020-06-09,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,1,0,0,0,0,0,False,0,8,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36657,2023-01-30,2025-01-10,0.0,0.0
2020-06-08,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,1,1,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36609,2023-01-29,2025-01-10,0.0,0.0
2020-05-20,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36608,2023-01-29,2025-01-10,0.0,0.0
2020-05-19,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36607,2023-01-29,2025-01-10,0.0,0.0
2020-05-15,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36606,2023-01-29,2025-01-10,1.0,0.0
2020-05-14,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36605,2023-01-29,2025-01-10,1.0,0.0
2020-05-07,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36604,2023-01-29,2025-01-10,1.0,0.0
2020-04-22,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36603,2023-01-29,2025-01-10,1.0,0.0
2020-04-21,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36602,2023-01-29,2025-01-10,0.0,0.0
2020-04-19,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,1,NoInformation,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36601,2023-01-29,2025-01-10,1.0,0.0
2020-04-09,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36600,2023-01-29,2025-01-10,1.0,0.0
2020-04-01,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36599,2023-01-29,2025-01-10,1.0,0.0
2020-03-30,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36598,2023-01-29,2025-01-10,1.0,0.0
2020-03-15,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,0,0,4,NoInformation,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36597,2023-01-29,2025-01-10,0.0,0.0
2020-03-14,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,4,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36596,2023-01-28,2025-01-10,0.0,0.0
2020-03-11,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36595,2023-01-28,2025-01-10,0.0,0.0
2020-03-10,OPT,PSE,No Information,censored,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36594,2023-01-28,2025-01-10,1.0,0.0
2020-02-28,OPT,PSE,West Bank,censored,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,26358,2021-02-10,2024-11-24,0.0,0.0
