Date,Country,Country ISO,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Vicinity of Health Facility Affected,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Abducted,Health Supplies Taken,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Arrested,Health Workers Kidnapped,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Health Worker Profession,SiND Event ID,Year,Month,post_oct7
2023-10-15,OPT,PSE,31.2884899745,34.2498028286,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41113,2023,10,1
2023-10-15,OPT,PSE,,,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41262,2023,10,1
2023-10-15,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),41183,2023,10,1
2023-10-15,OPT,PSE,,,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41263,2023,10,1
2023-10-15,OPT,PSE,31.4482607,34.3935262,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),41184,2023,10,1
2023-10-15,OPT,PSE,31.2830204,34.2805069396,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Dentist, Educator",41185,2023,10,1
2023-10-15,OPT,PSE,31.5057881419,34.4304817915,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,41186,2023,10,1
2023-10-15,OPT,PSE,31.2752047,34.2558269,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,HeadOfProgramme,41273,2023,10,1
2023-10-15,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41451,2023,10,1
2023-10-15,OPT,PSE,31.2830204,34.2805069396,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,73327,2023,10,1
2023-10-15,OPT,PSE,31.539022,34.5384182,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,OtherHealthProfessional,85375,2023,10,1
2023-10-15,OPT,PSE,31.4876259,34.4440945219,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,72370,2023,10,1
2023-10-15,OPT,PSE,31.2830204,34.2805069396,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,75290,2023,10,1
2023-10-14,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Dentist,76627,2023,10,1
2023-10-14,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,75538,2023,10,1
2023-10-14,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Physiotherapist,69103,2023,10,1
2023-10-14,OPT,PSE,31.4798062299,34.4422566786,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,1,0,0,,0,0,0,Paramedic,61110,2023,10,1
2023-10-14,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,69367,2023,10,1
2023-10-14,OPT,PSE,31.5011411577,34.4781017303,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,72700,2023,10,1
2023-10-14,OPT,PSE,31.4203604,34.3721461689,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,73294,2023,10,1
2023-10-14,OPT,PSE,31.528902,35.0944873,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,89497,2023,10,1
2023-10-14,OPT,PSE,32.1733842,35.2704229,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,89494,2023,10,1
2023-10-14,OPT,PSE,31.2830204,34.2805069396,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,75076,2023,10,1
2023-10-14,OPT,PSE,31.4879035,34.4445419,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,73360,2023,10,1
2023-10-14,OPT,PSE,31.5330246873,34.4587254595,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41205,2023,10,1
2023-10-14,OPT,PSE,31.5326402242,34.459701715,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41204,2023,10,1
2023-10-14,OPT,PSE,31.4794493865,34.4117117284,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41203,2023,10,1
2023-10-14,OPT,PSE,31.5124882217,34.4377558829,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41199,2023,10,1
2023-10-14,OPT,PSE,31.5057881419,34.4304817915,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,41063,2023,10,1
2023-10-14,OPT,PSE,31.2966677559,34.2434781533,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41067,2023,10,1
2023-10-14,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41668,2023,10,1
2023-10-14,OPT,PSE,31.5057881419,34.4304817915,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41071,2023,10,1
2023-10-14,OPT,PSE,31.5068080797,34.4394027962,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,41074,2023,10,1
2023-10-14,OPT,PSE,31.5038940682,34.4614505791,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,4,0,0,,0,0,0,NoInformation,41101,2023,10,1
2023-10-14,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,41102,2023,10,1
2023-10-14,OPT,PSE,31.5,34.46667,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Surgeon,41103,2023,10,1
2023-10-14,OPT,PSE,31.473346251,34.40480577,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41117,2023,10,1
2023-10-14,OPT,PSE,31.5240854092,34.443495558,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41119,2023,10,1
2023-10-14,OPT,PSE,31.514929097,34.4803443182,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41122,2023,10,1
2023-10-14,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41130,2023,10,1
2023-10-14,OPT,PSE,31.542776898,34.4705271578,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41242,2023,10,1
2023-10-14,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41241,2023,10,1
2023-10-14,OPT,PSE,31.5398355142,34.5375424316,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41240,2023,10,1
2023-10-14,OPT,PSE,31.5038940682,34.4614505791,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41239,2023,10,1
2023-10-14,OPT,PSE,31.507987366,34.431554251,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41237,2023,10,1
2023-10-14,OPT,PSE,31.5251142699,34.4474387115,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41235,2023,10,1
2023-10-14,OPT,PSE,31.5298240141,34.4523149464,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41215,2023,10,1
2023-10-14,OPT,PSE,31.5099820158,34.4544124675,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41213,2023,10,1
2023-10-14,OPT,PSE,31.5473440388,34.4575989674,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41211,2023,10,1
2023-10-14,OPT,PSE,31.5071281519,34.4727535106,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41210,2023,10,1
2023-10-14,OPT,PSE,31.5175095782,34.4454646253,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41209,2023,10,1
2023-10-14,OPT,PSE,31.5176924866,34.460088032,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41208,2023,10,1
2023-10-14,OPT,PSE,31.5336277465,34.4596266904,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41207,2023,10,1
2023-10-14,OPT,PSE,31.5323480241,34.4616007643,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41206,2023,10,1
2023-10-13,OPT,PSE,32.0254688,35.2888075,(2) 25 km Precision ,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,NoInformation,41286,2023,10,1
2023-10-13,OPT,PSE,31.5,34.46667,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41056,2023,10,1
2023-10-13,OPT,PSE,31.514929097,34.4803443182,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41095,2023,10,1
2023-10-13,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),44377,2023,10,1
2023-10-13,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41094,2023,10,1
2023-10-13,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41671,2023,10,1
2023-10-13,OPT,PSE,32.0254688,35.2888075,(2) 25 km Precision ,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,NoInformation,41285,2023,10,1
2023-10-13,OPT,PSE,31.5007295092,34.4654091006,(5) Linear Feature e.g. Along Road/River ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,41079,2023,10,1
2023-10-13,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41670,2023,10,1
2023-10-13,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41669,2023,10,1
2023-10-13,OPT,PSE,31.4427238495,34.3679766298,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,75288,2023,10,1
2023-10-13,OPT,PSE,32.0851611,35.1815442,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,89479,2023,10,1
2023-10-13,OPT,PSE,32.2074634059,35.300831809,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89481,2023,10,1
2023-10-13,OPT,PSE,32.1521357,35.2571332,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89483,2023,10,1
2023-10-13,OPT,PSE,32.1905769022,35.3262067873,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,1,Freed,0,0,0,ProgrammeStaff,89488,2023,10,1
2023-10-13,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,89491,2023,10,1
2023-10-13,OPT,PSE,32.3111468,35.0275505,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,1,0,0,ProgrammeStaff,89492,2023,10,1
2023-10-13,OPT,PSE,31.5356020826,34.4470303046,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,73295,2023,10,1
2023-10-13,OPT,PSE,31.4876259,34.4440945219,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Administrator,68317,2023,10,1
2023-10-13,OPT,PSE,31.2830204,34.2805069396,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,84666,2023,10,1
2023-10-13,OPT,PSE,31.5282137,34.4831674,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Administrator,68509,2023,10,1
2023-10-12,OPT,PSE,31.528902,35.0944873,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,89473,2023,10,1
2023-10-12,OPT,PSE,31.4183455,34.3502476,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,69301,2023,10,1
2023-10-12,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Midwife,84720,2023,10,1
2023-10-12,OPT,PSE,32.2007818093,35.0354648278,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89478,2023,10,1
2023-10-12,OPT,PSE,32.1881333,34.9679208,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,1,0,0,,1,1,0,ProgrammeStaff,89475,2023,10,1
2023-10-12,OPT,PSE,31.4482157917,34.393408289,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,73235,2023,10,1
2023-10-12,OPT,PSE,31.6210078,35.1030927,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89470,2023,10,1
2023-10-12,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41672,2023,10,1
2023-10-12,OPT,PSE,32.0853970745,35.3301107766,(2) 25 km Precision ,Civilian,Israeli settlers,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41247,2023,10,1
2023-10-12,OPT,PSE,32.0254688,35.2888075,(2) 25 km Precision ,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,NoInformation,41284,2023,10,1
2023-10-12,OPT,PSE,31.5166666667,34.45,"(3) District, Communicipality or Commune ",Criminal,Unspecified Hacking Group,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41849,2023,10,1
2023-10-12,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41675,2023,10,1
2023-10-12,OPT,PSE,31.5,34.46667,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Missile,0,0,0,0,0,0,0,0,0,False,3,0,0,0,,0,0,0,Doctor,41096,2023,10,1
2023-10-12,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Dentist,41188,2023,10,1
2023-10-12,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,41097,2023,10,1
2023-10-12,OPT,PSE,31.5,34.46667,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Doctor, Other",41098,2023,10,1
2023-10-12,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41673,2023,10,1
2023-10-11,OPT,PSE,31.5,34.46667,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Missile,0,0,0,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,Paramedic,41110,2023,10,1
2023-10-11,OPT,PSE,31.4532680142,34.4394148843,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Paramedic,41014,2023,10,1
2023-10-11,OPT,PSE,31.4638109922,34.3995666504,"(4) Province, State, Governorate ",No Information,Unidentified Armed Actor,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Military Medic,45157,2023,10,1
2023-10-11,OPT,PSE,31.8925708502,35.2183479802,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41099,2023,10,1
2023-10-11,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41678,2023,10,1
2023-10-11,OPT,PSE,31.5,34.46667,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,1,0,0,False,3,0,0,0,,0,0,0,Paramedic,41016,2023,10,1
2023-10-11,OPT,PSE,31.7629636205,34.9384953773,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41677,2023,10,1
2023-10-11,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,46692,2023,10,1
2023-10-11,OPT,PSE,31.4183455,34.3502476,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Administrator,68318,2023,10,1
2023-10-11,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,69400,2023,10,1
2023-10-11,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,69268,2023,10,1
2023-10-11,OPT,PSE,32.2205316,35.2569374,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,88483,2023,10,1
2023-10-11,OPT,PSE,31.4876259,34.4440945219,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,61103,2023,10,1
2023-10-11,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Technician,69247,2023,10,1
2023-10-10,OPT,PSE,31.9007401,35.2117585,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,89467,2023,10,1
2023-10-10,OPT,PSE,31.3443293,34.3095897,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Administrator,68316,2023,10,1
2023-10-10,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),74912,2023,10,1
2023-10-10,OPT,PSE,32.5100159579,35.3078762243,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89466,2023,10,1
2023-10-10,OPT,PSE,31.6210078,35.1030927,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),84697,2023,10,1
2023-10-10,OPT,PSE,31.6232013,35.1538688,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,89465,2023,10,1
2023-10-10,OPT,PSE,32.0254688,35.2888075,"(3) District, Communicipality or Commune ",No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,2,NoInformation,0,0,0,NoInformation,41075,2023,10,1
2023-10-10,OPT,PSE,,,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41078,2023,10,1
2023-10-10,OPT,PSE,,,(6) Country,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,41080,2023,10,1
2023-10-10,OPT,PSE,31.3238491,34.3497101,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,4,0,0,False,0,0,0,0,,0,0,0,,41104,2023,10,1
2023-10-10,OPT,PSE,31.4381976,34.4035751,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,41108,2023,10,1
