Date,Event Description,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Occupation of Health Facility,Vicinity of Health Facility Affected,"Affects Access to Medicines, Vaccines And Other Health Products",Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Attacks on Emergency Medical Services,Children's Health Services Affected,Attacks On Children's Hospitals,Women's Health Services Affected,Hospital Utilities Affected,SiND Event ID,Date Event Entered,Date Event Modified,_source,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Reported Health Worker Profession,description_clean,sgbv_type,severity_score,severity_label,Year,Month,Month_Name,Year_Month,Quarter,Week,Day_of_Week,post_oct7,Period_Binary,Conflict_Phase,Weapon_Category,Perpetrator_Simple,Total_Casualties,Severity_Score,Severity_Label,Has_Casualties,Lethal_Incident,Facility_Destroyed,Facility_Damaged,Forceful_Entry,Transport_Destroyed,Transport_Damaged,Transport_Stolen,Facility_Attack,Transport_Attack,Access_Disruption,Region,Desc_Word_Count,Desc_Char_Count,kw_hospital,kw_ambulance,kw_doctor,kw_nurse,kw_paramedic,kw_red_crescent,kw_un_staff,kw_mass_casualty,Map_Color,Map_Radius,protected_entity,residential_strike,children_affected,mass_casualty,repeat_target_text,days_since_oct7,days_since_last_attack,is_weekend,month_count,month_velocity_pct,targeting_score,targeting_label,targeting_map,casualty_intensity,topic,topic_reduced,theme,mode
2024-01-29,"29 January 2024: Blood, gas and electrolyte tests were suspended due to a shortage of the specific solutions needed. ",Gaza Strip,31.3,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43965,2024-02-03,2025-04-11,insec,,,,"Blood, gas and electrolyte tests were suspended due to a shortage of the specific solutions needed.",none,0,minimal,2024,1,January,2024-01,2024Q1,5,Monday,1,Post Oct 7 2023,Jan–Jun 2024,No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,16,99,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,114,0.0,0,263,-14.610389610389609,0,,Not flagged,0,4,4,Fuel & Supply Deprivation,Access Denial
2024-01-29,29 January 2024: A paramedic was killed when the vicinity of a medical facility was hit by Israeli airstrikes and artillery. An unspecified number of displaced persons inside the medical facility were also killed.,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,True,1,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,84806,2024-10-22,2025-04-11,insec,,,,A paramedic was killed when the vicinity of a medical facility was hit by Israeli airstrikes and artillery. An unspecified number of displaced persons inside the medical facility were also killed.,none,7,medium,2024,1,January,2024-01,2024Q1,5,Monday,1,Post Oct 7 2023,Jan–Jun 2024,Airstrike,Israeli Forces,1,4.0,Medium,1,1,0,1,0,0,0,0,1,0,1,Gaza Strip,31,196,0,0,0,0,1,0,0,0,red,7.2,0,0,0,0,0,114,0.0,0,263,-14.610389610389609,0,,Not flagged,1,-1,0,Airstrikes & Killings,Direct Violence
2024-01-29,"29 January 2024: A Red Cross medical facility was hit by Israeli gunfire, forcing health workers to evacuate.  ",Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87353,2025-01-18,2025-04-11,insec,,,,"A Red Cross medical facility was hit by Israeli gunfire, forcing health workers to evacuate.",none,2,low,2024,1,January,2024-01,2024Q1,5,Monday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,15,92,0,0,0,0,0,1,0,0,purple,4.0,1,0,0,0,0,114,0.0,0,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-28,28 January 2024: A Red Cross medical facility reported their oxygen stocks had run out due to the ongoing siege. The surgical ward completely ceased operations the next day. ,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43844,2024-01-30,2025-04-11,insec,,,,A Red Cross medical facility reported their oxygen stocks had run out due to the ongoing siege. The surgical ward completely ceased operations the next day.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Sunday,1,Post Oct 7 2023,Jan–Jun 2024,No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,26,156,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,113,1.0,0,263,-14.610389610389609,3,Moderate,Targeted,0,4,4,Fuel & Supply Deprivation,Access Denial
2024-01-28,28 January 2024: An ambulance stationed inside a medical facility courtyard was fired at by Israeli soldiers who were stationed outside the medical facility in military tanks.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43850,2024-01-30,2025-04-11,insec,,,,An ambulance stationed inside a medical facility courtyard was fired at by Israeli soldiers who were stationed outside the medical facility in military tanks.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Sunday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,24,158,0,1,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,113,0.0,0,263,-14.610389610389609,0,,Not flagged,0,2,2,Ambulance Access Denied,Access Denial
2024-01-28,"28 January 2024: Three windows of a medical facility were fired through by Israeli forces, damaging a dialysis machine, during a raid in the city. ",West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43855,2024-01-30,2025-04-11,insec,,,,"Three windows of a medical facility were fired through by Israeli forces, damaging a dialysis machine, during a raid in the city.",none,2,low,2024,1,January,2024-01,2024Q1,4,Sunday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,West Bank,22,129,0,0,0,0,0,0,0,0,purple,4.0,0,0,0,0,0,113,0.0,0,263,-14.610389610389609,0,,Not flagged,0,-1,2,Ambulance Access Denied,Access Denial
2024-01-28,28 January 2024: The vicinity of the a medical facility was fired at with Israeli shells amid intense fighting in the area. Casualties reported.,Gaza Strip,31.3,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43915,2024-02-01,2025-04-11,insec,,,,The vicinity of the a medical facility was fired at with Israeli shells amid intense fighting in the area. Casualties reported.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Sunday,1,Post Oct 7 2023,Jan–Jun 2024,Artillery/Shelling,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,21,127,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,113,0.0,0,263,-14.610389610389609,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2024-01-28,"28 January 2024: In Al-Shati (Beach) Refugee Camp, at least 10 Palestinians were killed, including a nurse of a children's medical facility, after a residential building was struck at about 19:00. ",Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,0,0,False,1,0,0,0,,0,0,0,NotApplicable,ChildrensHealthEvent,NotApplicable,NotApplicable,NotApplicable,43937,2024-02-01,2025-04-11,insec,,,,"In Al-Shati (Beach) Refugee Camp, at least 10 Palestinians were killed, including a nurse of a children's medical facility, after a residential building was struck at about 19:00.",none,5,medium,2024,1,January,2024-01,2024Q1,4,Sunday,1,Post Oct 7 2023,Jan–Jun 2024,Explosive/IED,Israeli Forces,1,4.0,Medium,1,1,0,0,0,0,0,0,0,0,0,Gaza Strip,28,179,0,0,0,1,0,0,0,0,red,7.2,0,1,1,0,0,113,0.0,0,263,-14.610389610389609,0,,Not flagged,1,0,0,Airstrikes & Killings,Direct Violence
2024-01-27,27 January 2024: Houses in the vicinity of a medical facility were hit by Israeli airstrikes.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43787,2024-01-27,2025-04-11,insec,,,,Houses in the vicinity of a medical facility were hit by Israeli airstrikes.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Airstrike,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,13,76,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,112,1.0,1,263,-14.610389610389609,0,,Not flagged,0,-1,0,Airstrikes & Killings,Direct Violence
2024-01-27,27 January 2024: A displaced person was shot and killed in the vicinity of a besieged Red Cross medical facility.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43889,2024-01-31,2025-04-11,insec,,,,A displaced person was shot and killed in the vicinity of a besieged Red Cross medical facility.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,17,96,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,27 January 2024: The vicinity of PRCS headquarters continued to be bombarded by Israeli forces.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43916,2024-02-01,2025-04-11,insec,,,,The vicinity of PRCS headquarters continued to be bombarded by Israeli forces.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Explosive/IED,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,12,78,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,112,0.0,1,263,-14.610389610389609,0,,Not flagged,0,10,10,PRCS Facility / Displacement,Direct Violence
2024-01-27,27 January 2024: A PRCS medical facility denied claims by Israeli forces of the presence of armed individuals inside the facility and appealed to the international community to intervene.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Communication,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43917,2024-02-01,2025-04-11,insec,,,,A PRCS medical facility denied claims by Israeli forces of the presence of armed individuals inside the facility and appealed to the international community to intervene.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,No Direct Violence,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,26,170,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,112,0.0,1,263,-14.610389610389609,0,,Not flagged,0,-1,10,PRCS Facility / Displacement,Direct Violence
2024-01-27,27 January 2024: Shelling in the vicinity of a medical facility was reported. ,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Shelling,Health Building,0,1,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,43986,2024-02-04,2025-04-11,insec,,,,Shelling in the vicinity of a medical facility was reported.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Artillery/Shelling,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,Gaza Strip,10,60,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,112,0.0,1,263,-14.610389610389609,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2024-01-27,27 January 2024: A male A&E nurse was arrested by Israeli forces.,Gaza Strip,31.3,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,No Information,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,85117,2024-11-06,2025-04-11,insec,,,,A male A&E nurse was arrested by Israeli forces.,none,1,low,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,Gaza Strip,9,48,0,0,0,1,0,0,0,0,#4a90d9,4.8,0,0,0,0,0,112,0.0,1,263,-14.610389610389609,0,,Not flagged,0,-1,3,Arrests & Detentions,Detention
2024-01-27,27 January 2024: The vicinity of a Red Cross medical facility was hit by Israeli strikes.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87332,2025-01-17,2025-04-11,insec,,,,The vicinity of a Red Cross medical facility was hit by Israeli strikes.,none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Explosive/IED,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,13,72,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,27 January 2024: The vicinity of a Red Cross medical facility was hit with shrapnel from nearby Israeli strikes.,Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87334,2025-01-17,2025-04-11,insec,,,,The vicinity of a Red Cross medical facility was hit with shrapnel from nearby Israeli strikes.,none,2,low,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Explosive/IED,Israeli Forces,0,0.0,,0,0,0,1,0,0,0,0,1,0,0,Gaza Strip,16,95,0,0,0,0,0,1,0,0,purple,4.0,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,"27 January 2024: A Red Cross make-shift medical facility was hit by Israeli gunfire, causing staff to evacuate. ",Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87335,2025-01-17,2025-04-11,insec,,,,"A Red Cross make-shift medical facility was hit by Israeli gunfire, causing staff to evacuate.",none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,15,94,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,"27 January 2024: A Red Cross medical facility was hit by Israeli gunfire, injuring four people.",Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Compound/Office Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87337,2025-01-17,2025-04-11,insec,,,,"A Red Cross medical facility was hit by Israeli gunfire, injuring four people.",none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,13,78,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,27 January 2024: A Red Cross ambulance was searched and its crew detained by Israeli forces.,West Bank,32.1,34.9,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,False,0,0,0,1,NoInformation,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87419,2025-01-20,2025-04-11,insec,,,,A Red Cross ambulance was searched and its crew detained by Israeli forces.,none,1,low,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,1,1.0,Low,1,0,0,0,0,0,0,0,0,0,0,West Bank,13,75,0,1,0,0,0,1,0,0,#4a90d9,4.8,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-01-27,"27 January 2024: A Red Cross crew were held at gunpoint by Israeli forces, who fired bullets in the air, upon their arrival at a medical facility to transport a patient.",West Bank,32.1,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,True,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87423,2025-01-20,2026-02-26,insec,,,,"A Red Cross crew were held at gunpoint by Israeli forces, who fired bullets in the air, upon their arrival at a medical facility to transport a patient.",none,0,minimal,2024,1,January,2024-01,2024Q1,4,Saturday,1,Post Oct 7 2023,Jan–Jun 2024,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,28,152,0,0,0,0,0,1,0,0,#4a90d9,4.4,1,0,0,0,0,112,0.0,1,263,-14.610389610389609,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
